fname,label
3e5856e4.wav,Gunshot_or_gunfire Knock Bass_drum
3e6fbec7.wav,Finger_snapping Hi-hat Bass_drum
3e71ea8e.wav,Hi-hat Trumpet Shatter
3e7d5a90.wav,Cello Gunshot_or_gunfire Drawer_open_or_close
3e810d62.wav,Cough Laughter Saxophone
3e9a1a9f.wav,Hi-hat Trumpet Gong
3e9a79a9.wav,Gunshot_or_gunfire Knock Drawer_open_or_close
3e9b7d03.wav,Bus Gunshot_or_gunfire Microwave_oven
3ea22ce1.wav,Telephone Clarinet Gong
3ea790f1.wav,Flute Saxophone Meow
3ea7a660.wav,Saxophone Laughter Bark
3ea8071a.wav,Computer_keyboard Knock Telephone
3eab370c.wav,Writing Microwave_oven Fireworks
3eaf7d6f.wav,Saxophone Trumpet Flute
3ebafe68.wav,Bass_drum Knock Computer_keyboard
3ed56391.wav,Knock Telephone Computer_keyboard
3ed76a58.wav,Fart Gunshot_or_gunfire Writing
3ee35715.wav,Cello Double_bass Violin_or_fiddle
3ef31a48.wav,Acoustic_guitar Cello Violin_or_fiddle
3efbb755.wav,Saxophone Trumpet Cello
3f01caae.wav,Acoustic_guitar Electric_piano Telephone
3f052a47.wav,Cello Acoustic_guitar Double_bass
3f06498c.wav,Computer_keyboard Fart Tearing
3f0bcf1e.wav,Acoustic_guitar Electric_piano Gong
3f100727.wav,Bass_drum Knock Computer_keyboard
3f179242.wav,Keys_jangling Tambourine Scissors
3f1983c4.wav,Chime Fireworks Telephone
3f292d29.wav,Telephone Clarinet Flute
3f2aad90.wav,Clarinet Cello Gong
3f2e6270.wav,Bass_drum Tearing Computer_keyboard
3f303b25.wav,Glockenspiel Gong Chime
3f3263b9.wav,Clarinet Cello Gong
3f3bafb3.wav,Cello Electric_piano Acoustic_guitar
3f3dd3e8.wav,Fart Burping_or_eructation Squeak
3f40a829.wav,Hi-hat Finger_snapping Scissors
3f40ac16.wav,Bass_drum Finger_snapping Microwave_oven
3f4a067b.wav,Finger_snapping Bass_drum Hi-hat
3f602de6.wav,Trumpet Saxophone Flute
3f6727f4.wav,Bass_drum Knock Gunshot_or_gunfire
3f738b52.wav,Double_bass Cello Knock
3f76367a.wav,Trumpet Oboe Saxophone
3f791105.wav,Chime Telephone Glockenspiel
3f7c6870.wav,Double_bass Cello Electric_piano
3f87a744.wav,Snare_drum Violin_or_fiddle Microwave_oven
3f911b76.wav,Snare_drum Saxophone Drawer_open_or_close
3f99d678.wav,Bass_drum Computer_keyboard Knock
3f9d6c47.wav,Clarinet Saxophone Gong
3fa164e1.wav,Flute Saxophone Cello
3fab210e.wav,Finger_snapping Glockenspiel Fireworks
3fad1612.wav,Flute Saxophone Cello
3fae1ab5.wav,Acoustic_guitar Computer_keyboard Writing
3fb0052f.wav,Keys_jangling Shatter Scissors
3fb4698b.wav,Writing Acoustic_guitar Computer_keyboard
3fb68fe3.wav,Cello Saxophone Double_bass
3fbd5abc.wav,Acoustic_guitar Electric_piano Double_bass
3fc65312.wav,Writing Tearing Fart
3fc75e60.wav,Cello Acoustic_guitar Double_bass
3fcb5349.wav,Bass_drum Computer_keyboard Finger_snapping
3fd64e31.wav,Laughter Squeak Meow
3fea7b99.wav,Gunshot_or_gunfire Snare_drum Fart
3ff1968b.wav,Clarinet Flute Saxophone
3ff897bb.wav,Gunshot_or_gunfire Drawer_open_or_close Fart
3ffa47a3.wav,Cello Double_bass Drawer_open_or_close
400b666e.wav,Flute Saxophone Gong
40188a92.wav,Cello Double_bass Saxophone
401abadb.wav,Clarinet Flute Saxophone
40290b3a.wav,Fireworks Fart Gunshot_or_gunfire
402e665f.wav,Bass_drum Knock Computer_keyboard
40407708.wav,Clarinet Oboe Flute
4041035d.wav,Flute Saxophone Violin_or_fiddle
40593f71.wav,Knock Cello Drawer_open_or_close
406845db.wav,Clarinet Meow Flute
4069fc99.wav,Trumpet Saxophone Oboe
406c7d4a.wav,Finger_snapping Hi-hat Scissors
406e49e3.wav,Trumpet Gong Saxophone
4071d518.wav,Fart Fireworks Gunshot_or_gunfire
4072a67c.wav,Bass_drum Tearing Computer_keyboard
4085b42c.wav,Flute Harmonica Applause
408a70d4.wav,Flute Saxophone Gong
40902dc6.wav,Chime Telephone Laughter
40ae955f.wav,Hi-hat Finger_snapping Scissors
40c428f4.wav,Laughter Fart Cough
40c67abd.wav,Acoustic_guitar Double_bass Electric_piano
40c7fc93.wav,Bark Fart Cough
40d267d4.wav,Fireworks Bus Snare_drum
40d3c212.wav,Bus Glockenspiel Violin_or_fiddle
40ee7f27.wav,Trumpet Saxophone Oboe
40f595b9.wav,Cello Flute Saxophone
40f7e04d.wav,Snare_drum Fart Tearing
40f8b146.wav,Clarinet Saxophone Cello
40ff635f.wav,Clarinet Oboe Saxophone
4110cbce.wav,Acoustic_guitar Cowbell Telephone
41111461.wav,Writing Glockenspiel Tearing
411418ba.wav,Acoustic_guitar Electric_piano Telephone
41213cff.wav,Clarinet Telephone Flute
412b1b28.wav,Tearing Writing Computer_keyboard
4149610d.wav,Finger_snapping Bass_drum Hi-hat
414aebb7.wav,Electric_piano Acoustic_guitar Double_bass
414bb5ac.wav,Hi-hat Glockenspiel Gong
414eba60.wav,Cello Fireworks Snare_drum
4153a364.wav,Telephone Laughter Writing
4157ee19.wav,Computer_keyboard Tearing Writing
41634ab8.wav,Cello Saxophone Trumpet
41696937.wav,Cello Saxophone Violin_or_fiddle
416d2ced.wav,Gunshot_or_gunfire Drawer_open_or_close Knock
41703f1f.wav,Tambourine Keys_jangling Shatter
41709be8.wav,Tearing Writing Finger_snapping
41715c37.wav,Flute Oboe Saxophone
41780230.wav,Finger_snapping Hi-hat Snare_drum
4184eb4e.wav,Hi-hat Squeak Snare_drum
4185a415.wav,Double_bass Acoustic_guitar Cello
4186cc4c.wav,Clarinet Saxophone Cello
418f1a5a.wav,Acoustic_guitar Gong Electric_piano
41990e60.wav,Finger_snapping Hi-hat Gunshot_or_gunfire
419941be.wav,Glockenspiel Gong Acoustic_guitar
4199d0f0.wav,Trumpet Saxophone Meow
419afd97.wav,Hi-hat Finger_snapping Scissors
419c12ce.wav,Drawer_open_or_close Fireworks Gunshot_or_gunfire
41a655a6.wav,Bass_drum Finger_snapping Knock
41a968ad.wav,Knock Gunshot_or_gunfire Computer_keyboard
41b4cd96.wav,Gunshot_or_gunfire Knock Bark
41b78889.wav,Finger_snapping Hi-hat Bass_drum
41b8423a.wav,Computer_keyboard Scissors Writing
41bb589f.wav,Clarinet Flute Cello
41bba462.wav,Trumpet Flute Saxophone
41c0bf03.wav,Saxophone Flute Meow
41c5de96.wav,Telephone Chime Gong
41d04003.wav,Violin_or_fiddle Squeak Cello
41d16d00.wav,Violin_or_fiddle Saxophone Acoustic_guitar
41d3e434.wav,Tearing Writing Shatter
41d5296e.wav,Trumpet Gong Squeak
41d8cb59.wav,Flute Oboe Clarinet
41eaa621.wav,Flute Saxophone Oboe
41ebdb67.wav,Harmonica Telephone Squeak
41ed04fc.wav,Clarinet Flute Telephone
41ee0c63.wav,Bark Applause Harmonica
41fd4d3b.wav,Cello Bus Drawer_open_or_close
4208414a.wav,Saxophone Oboe Clarinet
420ee57b.wav,Knock Bass_drum Drawer_open_or_close
420f2b99.wav,Double_bass Cello Knock
421d2407.wav,Bass_drum Tearing Knock
4223de81.wav,Bus Double_bass Acoustic_guitar
4225570f.wav,Acoustic_guitar Double_bass Cello
42260c5c.wav,Knock Double_bass Electric_piano
42291a44.wav,Trumpet Saxophone Gong
422b26aa.wav,Clarinet Flute Telephone
422b9509.wav,Flute Harmonica Applause
422e0266.wav,Hi-hat Finger_snapping Scissors
4239c7d3.wav,Finger_snapping Hi-hat Gunshot_or_gunfire
423afcad.wav,Cello Double_bass Saxophone
4252d0e8.wav,Oboe Clarinet Flute
42557556.wav,Gong Electric_piano Chime
425b49f2.wav,Trumpet Saxophone Flute
425fdc34.wav,Acoustic_guitar Gong Electric_piano
426189f7.wav,Bass_drum Knock Oboe
4263ad5d.wav,Knock Double_bass Electric_piano
4269ed34.wav,Gunshot_or_gunfire Knock Double_bass
426e5b78.wav,Computer_keyboard Writing Fart
4272aa40.wav,Clarinet Flute Telephone
427f30fd.wav,Computer_keyboard Writing Scissors
4280e5dd.wav,Violin_or_fiddle Burping_or_eructation Harmonica
429341b0.wav,Finger_snapping Bass_drum Tearing
42953ec5.wav,Hi-hat Snare_drum Shatter
42a32da8.wav,Shatter Hi-hat Keys_jangling
42aea0ea.wav,Cello Double_bass Saxophone
42afb95e.wav,Bass_drum Knock Gunshot_or_gunfire
42afd261.wav,Trumpet Saxophone Oboe
42b8fcae.wav,Bark Burping_or_eructation Gunshot_or_gunfire
42bb6329.wav,Clarinet Oboe Saxophone
42ca4247.wav,Trumpet Saxophone Oboe
42cbde1c.wav,Gunshot_or_gunfire Bus Fireworks
42cdab3a.wav,Bus Fireworks Fart
42d318cd.wav,Trumpet Oboe Saxophone
42d52fd2.wav,Bark Telephone Keys_jangling
42d59b16.wav,Bass_drum Computer_keyboard Tearing
42dc7f91.wav,Cello Fireworks Drawer_open_or_close
42e300f5.wav,Clarinet Flute Saxophone
42e35bad.wav,Clarinet Gong Oboe
42f2c1a0.wav,Trumpet Meow Saxophone
430a19a8.wav,Clarinet Saxophone Flute
430dfbd9.wav,Clarinet Flute Oboe
43159367.wav,Clarinet Flute Violin_or_fiddle
4315de2d.wav,Finger_snapping Glockenspiel Fireworks
432d77c9.wav,Cello Saxophone Double_bass
433221cb.wav,Saxophone Flute Meow
433490d3.wav,Double_bass Acoustic_guitar Electric_piano
43369aab.wav,Acoustic_guitar Gong Saxophone
433726c5.wav,Harmonica Squeak Chime
433cee10.wav,Computer_keyboard Finger_snapping Cough
433d59e7.wav,Chime Tambourine Keys_jangling
4342d13c.wav,Saxophone Oboe Flute
4344dcbc.wav,Flute Saxophone Clarinet
4348f2de.wav,Saxophone Flute Oboe
435117ac.wav,Scissors Tearing Cowbell
43527286.wav,Clarinet Flute Oboe
4359791d.wav,Acoustic_guitar Gong Electric_piano
435f233f.wav,Hi-hat Squeak Shatter
436251a7.wav,Fireworks Squeak Bus
4368932b.wav,Clarinet Flute Harmonica
436bee29.wav,Double_bass Cello Electric_piano
43723640.wav,Knock Bass_drum Drawer_open_or_close
437240d8.wav,Flute Oboe Saxophone
4376e24a.wav,Bass_drum Knock Double_bass
43797ad7.wav,Clarinet Cello Saxophone
438807a4.wav,Writing Chime Fart
4394a26d.wav,Writing Scissors Tearing
439acbcc.wav,Acoustic_guitar Telephone Laughter
439e78ae.wav,Cello Double_bass Clarinet
43a8dfc1.wav,Bass_drum Finger_snapping Computer_keyboard
43b55a5d.wav,Oboe Flute Saxophone
43cf9d13.wav,Clarinet Gong Meow
43d8eea2.wav,Cello Saxophone Double_bass
43da9b4d.wav,Computer_keyboard Finger_snapping Bass_drum
43e0376c.wav,Bass_drum Knock Drawer_open_or_close
43e0f3a3.wav,Hi-hat Finger_snapping Scissors
43e107d9.wav,Clarinet Flute Saxophone
43e22dad.wav,Chime Tambourine Keys_jangling
43e2dc35.wav,Cowbell Violin_or_fiddle Snare_drum
43e5e3df.wav,Clarinet Flute Telephone
43f06615.wav,Cello Saxophone Double_bass
43f62beb.wav,Clarinet Flute Gong
440676f2.wav,Hi-hat Squeak Shatter
440e4313.wav,Trumpet Flute Oboe
441b8b36.wav,Applause Trumpet Gunshot_or_gunfire
441f68a6.wav,Microwave_oven Gunshot_or_gunfire Drawer_open_or_close
442122eb.wav,Acoustic_guitar Double_bass Electric_piano
4421aca7.wav,Flute Clarinet Saxophone
44301102.wav,Flute Saxophone Oboe
443a5ad9.wav,Bass_drum Knock Double_bass
443a8448.wav,Acoustic_guitar Electric_piano Saxophone
44481c55.wav,Cello Saxophone Double_bass
444e5a52.wav,Flute Saxophone Clarinet
445d871d.wav,Clarinet Flute Cello
44754cde.wav,Saxophone Flute Cello
447a55a5.wav,Clarinet Flute Cello
44849d17.wav,Gunshot_or_gunfire Microwave_oven Squeak
4485c487.wav,Trumpet Saxophone Applause
448757e5.wav,Writing Computer_keyboard Keys_jangling
4493afc5.wav,Cello Double_bass Bus
449d3555.wav,Trumpet Gong Squeak
449d6af5.wav,Snare_drum Trumpet Fireworks
449d9159.wav,Cello Saxophone Double_bass
44a42dd2.wav,Laughter Cough Telephone
44a6f376.wav,Finger_snapping Trumpet Hi-hat
44c128ad.wav,Clarinet Flute Cello
44d2ab87.wav,Squeak Laughter Fart
44dc2132.wav,Acoustic_guitar Violin_or_fiddle Harmonica
44dd2d14.wav,Hi-hat Finger_snapping Tambourine
44dd9e3d.wav,Gong Saxophone Clarinet
44e47a45.wav,Violin_or_fiddle Double_bass Cello
44e4f598.wav,Violin_or_fiddle Cello Saxophone
44e718d7.wav,Chime Laughter Writing
44ec65ad.wav,Cello Double_bass Bus
44fbdcda.wav,Hi-hat Shatter Snare_drum
4502efbb.wav,Finger_snapping Hi-hat Gunshot_or_gunfire
45058571.wav,Hi-hat Snare_drum Shatter
450737a6.wav,Finger_snapping Hi-hat Scissors
450a1f1d.wav,Clarinet Flute Cello
451ae01d.wav,Acoustic_guitar Double_bass Electric_piano
451d1eb2.wav,Telephone Burping_or_eructation Harmonica
452da28b.wav,Gunshot_or_gunfire Knock Double_bass
453ad56d.wav,Bass_drum Finger_snapping Knock
453cf630.wav,Bass_drum Computer_keyboard Knock
4540623e.wav,Bass_drum Finger_snapping Knock
454ba8cb.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
45546432.wav,Gunshot_or_gunfire Drawer_open_or_close Trumpet
4567c53c.wav,Cello Double_bass Electric_piano
456a12f6.wav,Acoustic_guitar Electric_piano Gong
456e055b.wav,Finger_snapping Bass_drum Hi-hat
456f7d5d.wav,Bass_drum Finger_snapping Knock
458029d9.wav,Squeak Trumpet Harmonica
458ef7b4.wav,Violin_or_fiddle Cello Saxophone
45931ee9.wav,Double_bass Electric_piano Acoustic_guitar
45938169.wav,Trumpet Applause Saxophone
45976cf7.wav,Knock Bass_drum Computer_keyboard
45acd2f0.wav,Finger_snapping Telephone Tearing
45ad265c.wav,Oboe Telephone Gong
45af02b1.wav,Acoustic_guitar Electric_piano Saxophone
45b218b2.wav,Fart Gunshot_or_gunfire Fireworks
45d66815.wav,Oboe Flute Saxophone
45d72a23.wav,Double_bass Knock Gong
45da6408.wav,Finger_snapping Bass_drum Computer_keyboard
45da8abe.wav,Finger_snapping Bass_drum Tearing
45e681c2.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
45efe793.wav,Saxophone Flute Harmonica
45f7e58b.wav,Fart Squeak Bus
45fbe67a.wav,Hi-hat Finger_snapping Scissors
45fc6c9b.wav,Bus Drawer_open_or_close Laughter
45fd564e.wav,Trumpet Saxophone Applause
46121269.wav,Cello Double_bass Acoustic_guitar
46186ebd.wav,Cello Double_bass Gong
46200873.wav,Flute Clarinet Violin_or_fiddle
462a705d.wav,Saxophone Cello Double_bass
462c7777.wav,Acoustic_guitar Electric_piano Double_bass
462ec068.wav,Cello Saxophone Violin_or_fiddle
46321665.wav,Cello Double_bass Bass_drum
46380229.wav,Violin_or_fiddle Saxophone Trumpet
463d4298.wav,Finger_snapping Fireworks Glockenspiel
463de778.wav,Hi-hat Gong Trumpet
463e231d.wav,Cello Flute Double_bass
4646a6e3.wav,Gong Meow Telephone
464ae66b.wav,Fireworks Gunshot_or_gunfire Tearing
465c6192.wav,Violin_or_fiddle Clarinet Flute
46622a4c.wav,Computer_keyboard Microwave_oven Finger_snapping
466647df.wav,Flute Saxophone Clarinet
4666bee5.wav,Trumpet Saxophone Flute
466e8bab.wav,Bass_drum Knock Electric_piano
467c5a5a.wav,Trumpet Saxophone Oboe
4683f13c.wav,Double_bass Knock Electric_piano
4698193e.wav,Burping_or_eructation Cough Saxophone
4699c352.wav,Bass_drum Knock Computer_keyboard
46a20346.wav,Clarinet Saxophone Oboe
46a24375.wav,Flute Saxophone Clarinet
46a4d46b.wav,Clarinet Gong Oboe
46ab7601.wav,Cello Saxophone Violin_or_fiddle
46aebc33.wav,Bass_drum Finger_snapping Knock
46b06055.wav,Saxophone Clarinet Flute
46b5a369.wav,Glockenspiel Acoustic_guitar Gong
46d15a22.wav,Fireworks Gunshot_or_gunfire Bus
46e1f70a.wav,Applause Trumpet Fireworks
46f07933.wav,Bass_drum Knock Drawer_open_or_close
46f0b51b.wav,Double_bass Cello Acoustic_guitar
4706cebd.wav,Bass_drum Knock Gunshot_or_gunfire
471a6fca.wav,Fart Burping_or_eructation Tearing
471ab81d.wav,Clarinet Oboe Saxophone
47268a0a.wav,Violin_or_fiddle Oboe Flute
47333aac.wav,Hi-hat Finger_snapping Gunshot_or_gunfire
4733f511.wav,Trumpet Hi-hat Gong
473bd952.wav,Cello Double_bass Bus
473e9a47.wav,Violin_or_fiddle Acoustic_guitar Saxophone
4741ae62.wav,Bass_drum Finger_snapping Computer_keyboard
47494a3a.wav,Shatter Keys_jangling Tearing
47538a81.wav,Saxophone Violin_or_fiddle Flute
47542ddc.wav,Bass_drum Knock Drawer_open_or_close
47744c05.wav,Knock Drawer_open_or_close Gunshot_or_gunfire
47793988.wav,Acoustic_guitar Glockenspiel Cello
47795659.wav,Trumpet Saxophone Applause
47913bc5.wav,Bass_drum Knock Drawer_open_or_close
4797fc8b.wav,Tambourine Keys_jangling Shatter
479ab3cf.wav,Tambourine Keys_jangling Shatter
479d9994.wav,Clarinet Cello Saxophone
47a26734.wav,Drawer_open_or_close Gunshot_or_gunfire Microwave_oven
47ac630d.wav,Scissors Computer_keyboard Telephone
47acbfcd.wav,Acoustic_guitar Electric_piano Double_bass
47af6236.wav,Bass_drum Computer_keyboard Finger_snapping
47b7eb95.wav,Cello Double_bass Clarinet
47bba234.wav,Knock Gunshot_or_gunfire Bass_drum
47c48965.wav,Clarinet Violin_or_fiddle Flute
47c57028.wav,Bass_drum Tearing Cello
47ca6f5b.wav,Cello Double_bass Acoustic_guitar
47e5c682.wav,Burping_or_eructation Tearing Fart
47eba90e.wav,Applause Trumpet Fireworks
47ebd5f5.wav,Hi-hat Trumpet Scissors
47f5e3e1.wav,Cello Saxophone Flute
47f7b3fa.wav,Bark Acoustic_guitar Gong
47fa98ea.wav,Violin_or_fiddle Cello Snare_drum
480fb007.wav,Hi-hat Finger_snapping Squeak
481623f9.wav,Hi-hat Finger_snapping Cowbell
48165dd3.wav,Gunshot_or_gunfire Knock Bass_drum
481c84da.wav,Knock Electric_piano Bass_drum
481f3844.wav,Computer_keyboard Writing Telephone
48395d1c.wav,Acoustic_guitar Electric_piano Double_bass
483c028d.wav,Hi-hat Gunshot_or_gunfire Finger_snapping
483feb77.wav,Cello Double_bass Bus
48432e76.wav,Violin_or_fiddle Clarinet Squeak
484e69ce.wav,Snare_drum Fireworks Gunshot_or_gunfire
484e96f4.wav,Hi-hat Finger_snapping Scissors
4854915c.wav,Bass_drum Knock Double_bass
486c058b.wav,Fart Gunshot_or_gunfire Fireworks
487673e8.wav,Acoustic_guitar Glockenspiel Telephone
487c9504.wav,Trumpet Saxophone Bark
487d8ae9.wav,Gunshot_or_gunfire Snare_drum Fireworks
48882234.wav,Glockenspiel Finger_snapping Applause
488a5d9c.wav,Shatter Tearing Harmonica
4897e0db.wav,Bass_drum Computer_keyboard Knock
48b961a9.wav,Trumpet Saxophone Applause
48bd49b9.wav,Bass_drum Finger_snapping Computer_keyboard
48c1ce6c.wav,Acoustic_guitar Electric_piano Gong
48f58974.wav,Clarinet Cello Electric_piano
48fa052d.wav,Bass_drum Knock Double_bass
49205e83.wav,Clarinet Flute Saxophone
4921dd6d.wav,Finger_snapping Glockenspiel Fireworks
4924e7be.wav,Clarinet Flute Saxophone
492bacbe.wav,Scissors Keys_jangling Computer_keyboard
49310d66.wav,Shatter Tearing Fart
493d920d.wav,Cello Double_bass Bus
493de99c.wav,Double_bass Knock Cello
4945a7fc.wav,Double_bass Electric_piano Knock
4956d8c6.wav,Bass_drum Electric_piano Knock
495abf50.wav,Acoustic_guitar Double_bass Violin_or_fiddle
49621e76.wav,Clarinet Flute Oboe
4963c12c.wav,Hi-hat Scissors Keys_jangling
496c25c5.wav,Flute Harmonica Clarinet
497a9201.wav,Bass_drum Knock Computer_keyboard
497ee9c2.wav,Clarinet Flute Saxophone
49813fc2.wav,Acoustic_guitar Saxophone Harmonica
4984a1ab.wav,Cello Squeak Bus
49858525.wav,Acoustic_guitar Writing Computer_keyboard
498d2229.wav,Tambourine Hi-hat Keys_jangling
49926852.wav,Gunshot_or_gunfire Bass_drum Snare_drum
4998e51d.wav,Fart Tearing Fireworks
499b0581.wav,Finger_snapping Hi-hat Scissors
499d675b.wav,Snare_drum Hi-hat Shatter
49a4b8d6.wav,Acoustic_guitar Telephone Saxophone
49b0be31.wav,Fart Gunshot_or_gunfire Fireworks
49c2d9f0.wav,Computer_keyboard Scissors Telephone
49c7e41d.wav,Clarinet Telephone Gong
49cb8e6b.wav,Clarinet Telephone Flute
49cf0482.wav,Cello Violin_or_fiddle Double_bass
49db47e7.wav,Trumpet Saxophone Squeak
49e1ad64.wav,Trumpet Saxophone Gong
49e3ba53.wav,Violin_or_fiddle Cello Saxophone
49e4c056.wav,Trumpet Saxophone Oboe
49ef9965.wav,Gong Acoustic_guitar Electric_piano
49f25a4c.wav,Bass_drum Knock Computer_keyboard
49f58bbf.wav,Clarinet Cello Flute
49f76294.wav,Clarinet Flute Cello
49fd2563.wav,Gunshot_or_gunfire Bass_drum Snare_drum
4a0406d1.wav,Computer_keyboard Writing Gunshot_or_gunfire
4a0537ca.wav,Flute Saxophone Clarinet
4a1bb3e6.wav,Trumpet Saxophone Oboe
4a1f7e2a.wav,Clarinet Saxophone Oboe
4a21c3c1.wav,Cello Double_bass Electric_piano
4a28c8be.wav,Flute Saxophone Glockenspiel
4a2b2fd3.wav,Gunshot_or_gunfire Knock Drawer_open_or_close
4a356ac1.wav,Cello Saxophone Flute
4a381906.wav,Cello Violin_or_fiddle Saxophone
4a3fe930.wav,Knock Electric_piano Telephone
4a463e20.wav,Trumpet Cello Flute
4a4a7724.wav,Fireworks Shatter Tearing
4a51b1a7.wav,Squeak Tearing Telephone
4a5464e8.wav,Laughter Saxophone Flute
4a6014e0.wav,Oboe Clarinet Saxophone
4a671831.wav,Hi-hat Gong Acoustic_guitar
4a7319b5.wav,Trumpet Saxophone Oboe
4a77eb20.wav,Computer_keyboard Writing Tearing
4a78fcf1.wav,Hi-hat Squeak Gunshot_or_gunfire
4a7ff9bd.wav,Cello Double_bass Flute
4a80e0f1.wav,Bass_drum Finger_snapping Knock
4a821004.wav,Hi-hat Finger_snapping Shatter
4a8ac0e2.wav,Bass_drum Tearing Computer_keyboard
4a937381.wav,Hi-hat Finger_snapping Scissors
4a9f387d.wav,Acoustic_guitar Electric_piano Double_bass
4aad15d9.wav,Cello Saxophone Flute
4aaed176.wav,Violin_or_fiddle Saxophone Acoustic_guitar
4ac9639e.wav,Cello Violin_or_fiddle Gunshot_or_gunfire
4ad0c877.wav,Cello Saxophone Clarinet
4ad4658e.wav,Acoustic_guitar Electric_piano Double_bass
4ad9bfcc.wav,Bass_drum Finger_snapping Microwave_oven
4addb944.wav,Clarinet Flute Saxophone
4adf7ff0.wav,Saxophone Laughter Telephone
4ae125fe.wav,Bus Fart Cello
4ae1e938.wav,Trumpet Saxophone Flute
4ae5ced1.wav,Trumpet Meow Oboe
4afaf98b.wav,Harmonica Saxophone Trumpet
4b03005b.wav,Shatter Tambourine Applause
4b035a2f.wav,Trumpet Hi-hat Squeak
4b036d3e.wav,Laughter Squeak Saxophone
4b14fec0.wav,Bass_drum Knock Computer_keyboard
4b1af84f.wav,Cello Double_bass Acoustic_guitar
4b2a9165.wav,Cello Violin_or_fiddle Double_bass
4b2f981f.wav,Applause Trumpet Fireworks
4b33f11f.wav,Cello Double_bass Drawer_open_or_close
4b42bacb.wav,Trumpet Meow Oboe
4b4367eb.wav,Cello Double_bass Acoustic_guitar
4b500664.wav,Keys_jangling Scissors Computer_keyboard
4b5e544c.wav,Shatter Tearing Snare_drum
4b61f887.wav,Clarinet Flute Cello
4b746e56.wav,Clarinet Cello Gong
4b75ac3f.wav,Flute Saxophone Violin_or_fiddle
4b835e6e.wav,Bark Saxophone Harmonica
4b896440.wav,Cello Clarinet Double_bass
4b8aa2a7.wav,Tambourine Shatter Hi-hat
4b95c616.wav,Snare_drum Hi-hat Microwave_oven
4b9b7a53.wav,Clarinet Acoustic_guitar Flute
4ba2abc8.wav,Double_bass Acoustic_guitar Electric_piano
4bab7e93.wav,Cello Double_bass Saxophone
